observation_id,basket_uid,reason_code,gate_m15_reverse_confirmed,gate_closed_bar_signal,gate_hardstop_now_false,gate_close_priority_ok_true,gate_close_priority_blocked_false,gate_pending_close_false,gate_market_state_valid,gate_hte_eligible_false_and_known,gate_recovery_eligible_false_and_known,gate_basketclose_eligible_false_and_known,gate_event_state_not_unknown_if_used,gate_direction_known,gate_first_eligible_signal,commission_treatment,all_gates_pass,future_executable_candidate,blocking_gates,data_source
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.30T13:55:00#54|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.30T13:55:00#54,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T02:30:56#64|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T02:30:56#64,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T02:30:56#64|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T02:30:56#64,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T02:30:56#64|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T02:30:56#64,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T02:30:56#64|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T02:30:56#64,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T02:30:56#64|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.03.31T02:30:56#64,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T13:06:26#68|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T13:06:26#68,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T13:06:26#68|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T13:06:26#68,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T13:06:26#68|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T13:06:26#68,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T13:06:26#68|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T13:06:26#68,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T13:06:26#68|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.06T13:06:26#68,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.09T21:02:07#78|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.09T21:02:07#78,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.09T21:02:07#78|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.09T21:02:07#78,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.09T21:02:07#78|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.09T21:02:07#78,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.09T21:02:07#78|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.09T21:02:07#78,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.09T21:02:07#78|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.09T21:02:07#78,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T13:09:59#82|M30_REGIME_MISMATCH_AT_ENTRY,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T13:09:59#82,M30_ENTRY_REGIME_MISMATCH,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T15:43:04#88|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T15:43:04#88,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T15:43:04#88|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T15:43:04#88,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T15:43:04#88|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T15:43:04#88,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T15:43:04#88|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T15:43:04#88,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T15:43:04#88|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.13T15:43:04#88,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.17T04:53:53#100|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.17T04:53:53#100,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.17T11:25:59#106|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.17T11:25:59#106,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.17T11:25:59#106|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.17T11:25:59#106,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.17T11:25:59#106|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.17T11:25:59#106,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.17T11:25:59#106|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.17T11:25:59#106,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.17T11:25:59#106|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.17T11:25:59#106,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.17T21:39:01#112|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.17T21:39:01#112,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.20T09:05:04#122|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.20T09:05:04#122,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.20T09:56:04#126|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.20T09:56:04#126,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.20T09:56:04#126|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.20T09:56:04#126,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.20T09:56:04#126|M15_REVERSE_CROSS_WITH_M30_ADVERSE_REGIME,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.20T09:56:04#126,M15_REVERSE_WITH_M30_ADVERSE,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.20T09:56:04#126|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.20T09:56:04#126,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.20T09:56:04#126|M30_REGIME_PLUS_M15_CROSS_PLUS_M5_PULLBACK,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.20T09:56:04#126,M15_REVERSE_M30_M5_COMBO,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.20T17:36:02#134|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.20T17:36:02#134,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T08:34:41#138|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T08:34:41#138,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T11:19:59#140|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T11:19:59#140,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T11:19:59#140|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T11:19:59#140,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T11:19:59#140|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.21T11:19:59#140,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.22T07:00:01#150|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.22T07:00:01#150,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.22T10:13:59#156|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.22T10:13:59#156,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.22T10:13:59#156|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.22T10:13:59#156,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.22T10:13:59#156|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.22T10:13:59#156,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.23T07:09:27#182|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.23T07:09:27#182,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.23T08:00:02#188|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.23T08:00:02#188,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.23T13:57:09#194|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.23T13:57:09#194,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.24T07:46:04#196|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.24T07:46:04#196,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.24T07:46:04#196|M15_REVERSE_CROSS,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.24T07:46:04#196,M15_REVERSE_CONFIRMED,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.24T07:46:04#196|M15_REVERSE_CROSS_THEN_M5_RETEST_FAILURE,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.24T07:46:04#196,M15_REVERSE_WITH_M5_PROXY,true,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,UNKNOWN,UNKNOWN,gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.24T20:21:05#200|M5_REVERSE_CROSS_WARNING,ML_C_SHADOW_ON_50000_MAR_MAY_M5_20260301_20260529|GOLD#2026.04.24T20:21:05#200,M5_REVERSE_WARNING,false,true,true,true,true,true,MARKET_CLOSED_RETRY_INACTIVE,true,true,true,true,true,true,NA_NOT_ZERO_FILLED,false,false,gate_m15_reverse_confirmed;gate_market_state_valid,OFFLINE_OVERLAY_INGESTED_20260702
